Report flow stats +1400.000000ms, Current measuring time +100.000000ms
	Flow 1 (14.0.0.5:2123 -> 14.0.0.6:2123) proto UDP
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 76 (7.0.0.30:5000 -> 10.0.2.2:49181) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 77 (7.0.0.50:5000 -> 10.0.2.2:49201) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 78 (7.0.0.9:5000 -> 10.0.2.2:49160) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 79 (7.0.0.29:5000 -> 10.0.2.2:49180) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 80 (7.0.0.49:5000 -> 10.0.2.2:49200) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 81 (7.0.0.18:5000 -> 10.0.2.2:49169) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 82 (7.0.0.38:5000 -> 10.0.2.2:49189) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 83 (7.0.0.58:5000 -> 10.0.2.2:49209) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 84 (7.0.0.3:5000 -> 10.0.2.2:49154) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 85 (7.0.0.23:5000 -> 10.0.2.2:49174) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 86 (7.0.0.43:5000 -> 10.0.2.2:49194) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 87 (7.0.0.4:5000 -> 10.0.2.2:49155) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 88 (7.0.0.24:5000 -> 10.0.2.2:49175) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 89 (7.0.0.44:5000 -> 10.0.2.2:49195) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 90 (7.0.0.5:5000 -> 10.0.2.2:49156) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 91 (7.0.0.25:5000 -> 10.0.2.2:49176) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 92 (7.0.0.45:5000 -> 10.0.2.2:49196) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 93 (7.0.0.6:5000 -> 10.0.2.2:49157) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 94 (7.0.0.26:5000 -> 10.0.2.2:49177) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 95 (7.0.0.46:5000 -> 10.0.2.2:49197) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 96 (7.0.0.7:5000 -> 10.0.2.2:49158) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 97 (7.0.0.27:5000 -> 10.0.2.2:49178) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 98 (7.0.0.47:5000 -> 10.0.2.2:49198) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 99 (7.0.0.8:5000 -> 10.0.2.2:49159) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 100 (7.0.0.28:5000 -> 10.0.2.2:49179) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 101 (7.0.0.48:5000 -> 10.0.2.2:49199) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 102 (7.0.0.21:5000 -> 10.0.2.2:49172) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 103 (7.0.0.41:5000 -> 10.0.2.2:49192) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 104 (7.0.0.61:5000 -> 10.0.2.2:49212) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 105 (7.0.0.20:5000 -> 10.0.2.2:49171) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 106 (7.0.0.40:5000 -> 10.0.2.2:49191) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 107 (7.0.0.60:5000 -> 10.0.2.2:49211) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 108 (7.0.0.19:5000 -> 10.0.2.2:49170) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 109 (7.0.0.39:5000 -> 10.0.2.2:49190) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 110 (7.0.0.59:5000 -> 10.0.2.2:49210) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 111 (7.0.0.17:5000 -> 10.0.2.2:49168) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 112 (7.0.0.37:5000 -> 10.0.2.2:49188) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 113 (7.0.0.57:5000 -> 10.0.2.2:49208) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 114 (7.0.0.16:5000 -> 10.0.2.2:49167) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 115 (7.0.0.36:5000 -> 10.0.2.2:49187) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 116 (7.0.0.56:5000 -> 10.0.2.2:49207) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 117 (7.0.0.15:5000 -> 10.0.2.2:49166) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 118 (7.0.0.35:5000 -> 10.0.2.2:49186) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 119 (7.0.0.55:5000 -> 10.0.2.2:49206) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 120 (7.0.0.2:5000 -> 10.0.2.2:49153) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 121 (7.0.0.22:5000 -> 10.0.2.2:49173) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 122 (7.0.0.42:5000 -> 10.0.2.2:49193) proto TCP
		Tx Packets: 2
		Tx Bytes:   112
		TxOffered:  0.000896 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms


	Mean flow throughput: 0.000220 Mbps
	Mean flow delay: +3.654565ms
	Median flow delay: +0.000000ms
Report flow stats +5400.000000ms, Current measuring time +100.000000ms


	Mean flow throughput: 0.000000 Mbps
	Mean flow delay: +0.000000ms
	Median flow delay: +0.000000ms
Report flow stats +6400.000000ms, Current measuring time +100.000000ms


	Mean flow throughput: 0.000000 Mbps
	Mean flow delay: +0.000000ms
	Median flow delay: +0.000000ms
Report flow stats +7400.000000ms, Current measuring time +100.000000ms


	Mean flow throughput: 0.000000 Mbps
	Mean flow delay: +0.000000ms
	Median flow delay: +0.000000ms
Report flow stats +8400.000000ms, Current measuring time +100.000000ms


	Mean flow throughput: 0.000000 Mbps
	Mean flow delay: +0.000000ms
	Median flow delay: +0.000000ms
Report flow stats +9400.000000ms, Current measuring time +100.000000ms
	Flow 3 (10.0.2.2:49153 -> 7.0.0.2:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 4 (10.0.2.2:49154 -> 7.0.0.3:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 5 (10.0.2.2:49155 -> 7.0.0.4:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 6 (10.0.2.2:49156 -> 7.0.0.5:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 7 (10.0.2.2:49157 -> 7.0.0.6:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 8 (10.0.2.2:49158 -> 7.0.0.7:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 9 (10.0.2.2:49159 -> 7.0.0.8:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 10 (10.0.2.2:49160 -> 7.0.0.9:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 11 (10.0.2.2:49161 -> 7.0.0.10:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 12 (10.0.2.2:49162 -> 7.0.0.11:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 13 (10.0.2.2:49163 -> 7.0.0.12:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 14 (10.0.2.2:49164 -> 7.0.0.13:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 15 (10.0.2.2:49165 -> 7.0.0.14:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 16 (10.0.2.2:49166 -> 7.0.0.15:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 17 (10.0.2.2:49167 -> 7.0.0.16:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 18 (10.0.2.2:49168 -> 7.0.0.17:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 19 (10.0.2.2:49169 -> 7.0.0.18:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 20 (10.0.2.2:49170 -> 7.0.0.19:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 21 (10.0.2.2:49171 -> 7.0.0.20:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 22 (10.0.2.2:49172 -> 7.0.0.21:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 23 (10.0.2.2:49173 -> 7.0.0.22:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 24 (10.0.2.2:49174 -> 7.0.0.23:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 25 (10.0.2.2:49175 -> 7.0.0.24:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 26 (10.0.2.2:49176 -> 7.0.0.25:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 27 (10.0.2.2:49177 -> 7.0.0.26:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
		Last packet delay: +0.000000ms 
		Mean jitter: +0.000000ms
	Flow 28 (10.0.2.2:49178 -> 7.0.0.27:5000) proto TCP
		Tx Packets: 1
		Tx Bytes:   56
		TxOffered:  0.000448 Mbps
		Rx Packets: 0
		Rx Bytes:   0
		RxDuration: 0.000000 s
		Throughput: 0.000000 Mbps
		Mean delay: +0.000000ms 
